General Engineering,3D reconstruction of a gas diffusion layer and a microporous layer,21.00253090112064,57.52836556157307,19.04685935529107,1.5942255471596072,0.8296719459666461
General Engineering,A critical analysis of the minimum entropy production theorem and its application to heat and fluid flow,22.650608005199356,51.98177224085438,24.214749764047674,1.8689094078871973,-0.7168244210275885
General Engineering,A neural network approach for simulating stationary stochastic processes,18.699654876526434,42.254278481831925,28.730806441448856,8.475451913360107,1.8395424358114891
General Engineering,A parameter space approach to constrained variance PID controller design,24.401312724671193,47.529903591564654,21.19977494322189,7.213978564763819,-0.31614641795216136
General Engineering,An extended Mori-Tanaka model for the elastic moduli of porous materials of finite size,20.726403911272797,32.5457403811549,32.27226982983685,13.721911114594917,0.7484354333951427
General Engineering,Assessment of effective stress intensity factors using thermoelastic stress analysis,21.666238805286554,37.96003650005534,27.88677352741759,12.633527412597427,-0.13484731652277104
General Engineering,Assessment of the Ocular Response Analyzer as a Tool for Intraocular Pressure Measurement,22.710312391914222,43.41401745728107,28.195508000251035,5.369639639047227,0.31627786383176737
General Engineering,ASYMPTOTICALLY INDEPENDENT MARKOV SAMPLING: A NEW MARKOV CHAIN MONTE CARLO SCHEME FOR BAYESIAN INFERENCE,6.547638233617345,64.84222152695102,24.570095661317804,-0.6091467295200372,4.581035577450661
General Engineering,Atomic layer deposition of TaN and Ta3N5 using pentakis(dimethylamino)tantalum and either ammonia or monomethylhydrazine,24.09589231096379,49.10045303433543,26.561459389084884,0.5714844220637856,-0.3268855117599734
General Engineering,Balancing on tightropes and slacklines,16.802445447804402,43.43130227652317,31.547886200747737,8.304360174938628,-0.07858352206354624
General Engineering,Bayesian post-processor and other enhancements of Subset Simulation for estimating failure probabilities in high dimensions,22.072670630042893,49.0938434955272,21.38026478643335,6.716297365023638,0.7444000395673416
General Engineering,Bifurcation Prediction of Large-Order Aeroelastic Models,19.374917233516594,42.854576281481414,32.40876209852842,4.771002118355449,0.6087268799354651
General Engineering,CdTe nanoparticles synthesized by laser ablation,18.402962044963907,42.741624817793614,26.708800840961402,10.221511663638735,1.9443913603304002
General Engineering,CFD analysis of complete helicopter configurations -  lessons learnt from the GOAHEAD project,20.1901451895685,49.14549286875738,23.814688019573182,6.622606815399563,0.1317506507181807
General Engineering,Change in macroscopic concentration at the interface between different materials: Continuous or discontinuous,15.457089823855792,51.70144037102409,28.816427190853474,3.019158089943952,0.991961816829349
General Engineering,Characterization of age-related variation in corneal biomechanical properties,26.13964999786786,56.01308829814805,20.35780528142266,-2.5906431791654017,0.10826345115572611
General Engineering,Chemical Grafting of Poly(ethylene glycol) Methyl Ether Methacrylate onto Polymer Surfaces by Atmospheric Pressure Plasma Processing,19.360630220934787,42.92896478466416,23.869315154226364,11.362003067759723,2.477072080970782
General Engineering,Computational Study of Helicopter Rotor-Fuselage Aerodynamic Interactions,20.575247276985525,48.939042081598565,27.98456144366057,0.6598861341105584,1.820057012678749
General Engineering,Computationally Assisted Identification of Functional Inorganic Materials,24.85782414245032,43.628531327261555,25.594683760966507,6.33170348268166,-0.35272187466996385
General Engineering,Connecting Bayesian and frequentist quantification of parameter uncertainty in system identification,25.097733762771917,47.812796220672894,19.561877207136924,5.056991165729835,2.490759661373337
General Engineering,Constrained Optimal Test Signal Design for Improved Prediction Error,12.867423953971553,40.65611952548713,36.70300934943789,9.036223676019741,0.7140157631398052
General Engineering,Continuous time random walk model better describes the tailing of atrazine transport in soil,11.457377873100704,35.96609838830355,38.30259120898613,10.702210009021107,3.549778950630577
General Engineering,"Control of grain size in sublimation-grown CdTe, and the improvement in performance of devices with systematically increased grain size",33.87125398108134,47.01391045727218,18.410929275966364,1.5222016889633947,-0.8251605771211701
General Engineering,Coupled Navier-Stokes/molecular dynamics simulations in nonperiodic domains based on particle forcing,13.76162154783964,49.00370046545326,28.148050992269678,7.873674399734402,1.1952275649477822
General Engineering,Cross-sectional imaging of individual layers and buried interfaces of graphene-based heterostructures and superlattices,10.159723186704772,59.21511089567887,27.45385508335797,-2.456800295965402,5.6441814015334835
General Engineering,Designing robust structures - A nonlinear simulation based approach,17.49213114266519,41.628487840774596,30.303078731100182,8.586673780964407,1.9888270566395871
General Engineering,Detection of branching points in noisy processes,21.042570238127816,38.347770860600285,27.287506652230142,8.429413657695669,4.89894241538928
General Engineering,Deterministic-stochastic approach to compartment fire modelling,32.24765569056874,45.126495029134134,17.571620808453616,2.6217368466912703,2.4458055262400062
General Engineering,Development and Validation of a CFD Technique for the Aerodynamic Analysis of HAWT,22.16381272703877,47.16381858509172,23.049894691675174,7.504977074088561,0.10657977743244662
General Engineering,Development of quadrupole mass spectrometers using rapid prototyping technology,11.289061939007102,43.4462023722282,29.94471906699389,12.350411694778966,2.9378191836207996
General Engineering,Dielectric relaxation of lanthanum doped zirconium oxide,22.007706871765897,39.097787442731715,32.478943279561236,4.16690926968313,2.2423319301535867
General Engineering,Dilatancy in the flow and fracture of stretched colloidal suspensions,18.161701855921166,45.88526637794616,28.25771253163949,4.0227668626272095,3.658834254673322
General Engineering,Dynamic calibration of fuelling in the PFI SI engine,17.459727462938755,47.39861969762722,31.522048958984488,3.178274100475498,0.42697216763836265
General Engineering,Dynamics of a truss structure and its moving-oscillator exciter with separation and impact-reattachment,29.96797715839731,45.276614972807494,24.428469708170304,0.08065778645940647,0.2518004661955453
General Engineering,Effect of Polymer Additives on the Wetting of Impacting Droplets,29.94312802553676,43.895446625207306,20.873746008445067,5.568125700685467,-0.28785990719424515
General Engineering,Eigenstructure assignment in undamped vibrating systems: A convex-constrained modification method based on receptances,15.495750222656998,36.53957729366408,33.463908271277106,12.465871250440777,2.106202130276257
General Engineering,Epitaxial growth and enhanced conductivity of an IT-SOFC cathode based on a complex perovskite superstructure with six distinct cation sites,14.722971223841947,29.108797337377435,38.26310698485537,18.728217010327842,-0.7047652463611185
General Engineering,Experimental investigations of a multi-span flexible structure subjected to moving masses,20.215343749587618,43.28609835273418,28.02523544590578,7.7079268796255604,0.7734466482694988
General Engineering,Fabrication of Fe-Cr-Al Oxide Dispersion Strengthened PM2000 Alloy Using Selective Laser Melting,19.137353351099193,48.53897879217454,24.12644618162171,6.714865501237083,1.4920602475759237
General Engineering,"Fast Bayesian ambient modal identification in the frequency domain, Part I: Posterior most probable value",9.904580991821295,39.92010523453279,31.946581510564616,14.16680789147777,4.098468021769704
General Engineering,Fast Bayesian Ambient Modal Identification Incorporating Multiple Setups,22.105255118937254,48.44476927941024,23.130695540472423,4.212447242147865,2.1239027592016897
General Engineering,Framework for Establishing Limits of Tabular Aerodynamic Models for Flight Dynamics Analysis,15.85364597621884,47.5735698475335,31.869604649181706,1.732018001138985,2.938412799255013
General Engineering,Frequency response functions of shape features from full-field vibration measurements using digital image correlation,18.274321575693158,39.70316661985752,31.098768604272028,8.984931312776444,1.9181524186702403
General Engineering,Full-Scale Validation of Dynamic Wind Load on a Super-Tall Building under Strong Wind,29.35484709820341,32.68555697751511,32.268858844431854,9.787390833593859,-4.115856726116404
General Engineering,Gadolinium nitride films deposited using a PEALD based process,14.88188596213982,51.8612822294119,26.68994339782426,4.140622827156991,2.412744812473965
General Engineering,Gas flow effects on selective laser melting (SLM) manufacturing performance,16.430674545462594,43.784990790083725,26.464940807689953,11.824930601729427,1.4802631250326486
General Engineering,Gaussian process emulators for the stochastic finite element method,13.560247520651947,43.481146986593664,32.58372787823902,8.504268466234755,1.8564810994404874
General Engineering,Geometric insight into the challenges of solving high-dimensional reliability problems,15.386798061792318,40.78803307893628,31.954617087663664,9.246743054814473,2.653913914051314
General Engineering,Geometric scaling of a purely elastic flow instability in serpentine channels,20.521008923405375,49.68320068595484,20.394320683132957,7.881925415796659,1.4899182058594758
General Engineering,Global sensitivity of structural variability by random sampling,15.500426710844987,42.84121501560561,37.15103629988054,4.999878172039963,-0.4960560923286186
General Engineering,Harmonic wavelets based statistical linearization for response evolutionary power spectrum determination,14.041555106481574,38.5870228417802,35.39579300049434,11.477442051328175,0.5092078620056425
